Pop	Row	Column	Trt	Mom	Origin	tagged	color	Bolt.date	BoltedatH	MaxBoltHtH	Min.Rose.diamH	Rose.AreaH.m2	CrownDiam.mm	Shoot.mass.gH	bolt.bin	alt	bio11	bio4	bio6	bio9	Latitude	Longitude	PC1	PC2	PC3	PC4	time	m.date	lfl	lfw	lfc	rd	Harvest.date
420	RO001	19	S	drought	11	nat	RO001-2	black	NA	No	NA	60	0.3487065	36.5	142	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	15.4	4.1	13	31.2	117
421	RO001	19	U	drought	29	nat	UA007-6	black	46	Yes	18	47	0.19194565	8.68	11.6	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	18.2	4.9	28	36	46
422	RO001	19	U	drought	29	nat	UA007-6	black	46	Yes	18	47	0.19194565	8.68	11.6	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	12	7	1.9	7	NA	46
423	RO001	19	U	drought	29	nat	UA007-6	black	46	Yes	18	47	0.19194565	8.68	11.6	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	46	33	7	61	52	46
424	RO001	2	J	control	10	nat	RO001-9	black	NA	No	NA	79	0.533583775	47.7	170	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	13	9	2.6	9	NA	117
425	RO001	2	J	control	10	nat	RO001-9	black	NA	No	NA	79	0.533583775	47.7	170	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	23.5	5.5	21	45.5	117
426	RO001	2	J	control	10	nat	RO001-9	black	NA	No	NA	79	0.533583775	47.7	170	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	44.5	7	NA	86	117
427	RO001	3	B	control	25	nat	RO002-1	black	NA	No	NA	50	0.21205125	27.1	82	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	13	4.8	1	6	NA	117
428	RO001	3	B	control	25	nat	RO002-1	black	NA	No	NA	50	0.21205125	27.1	82	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	27	6	NA	54	117
429	RO001	3	B	control	25	nat	RO002-1	black	NA	No	NA	50	0.21205125	27.1	82	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	13.9	3.7	19	22.2	117
430	RO001	3	H	control	25	nat	RO002-8	black	NA	No	NA	49	0.234748588	25.4	62	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	13.5	4.4	9	19.4	117
431	RO001	3	H	control	25	nat	RO002-8	black	NA	No	NA	49	0.234748588	25.4	62	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	13	4.3	1.2	6	NA	117
432	RO001	3	H	control	25	nat	RO002-8	black	NA	No	NA	49	0.234748588	25.4	62	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	32	5	NA	61	117
433	RO001	3	S	control	10	nat	RO001-5	black	NA	No	NA	69	0.41185065	53.3	176	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	33	8	NA	76	117
434	RO001	3	S	control	10	nat	RO001-5	black	NA	No	NA	69	0.41185065	53.3	176	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	20.7	6.3	21	39.1	117
435	RO001	3	S	control	10	nat	RO001-5	black	NA	No	NA	69	0.41185065	53.3	176	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	13	9.1	2.2	10	NA	117
436	RO001	6	H	control	11	nat	UA007-7	black	50	Yes	17	52	0.2205333	16.07	16	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	50	26	7	75	54	50
437	RO001	6	H	control	11	nat	UA007-7	black	50	Yes	17	52	0.2205333	16.07	16	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	13	6.6	1.4	8	NA	50
438	RO001	6	H	control	11	nat	UA007-7	black	50	Yes	17	52	0.2205333	16.07	16	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	18.7	5.8	19	36.8	50
439	RO001	8	K	control	27	nat	UA006-3	black	46	Yes	39	43	0.145215838	22.04	46	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	13	8	2	11	NA	61
440	RO001	8	K	control	27	nat	UA006-3	black	46	Yes	39	43	0.145215838	22.04	46	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	18.2	4.1	45	34.5	61
441	RO001	8	K	control	27	nat	UA006-3	black	46	Yes	39	43	0.145215838	22.04	46	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	61	24	7	118	43	61
442	RO001	8	O	control	14	nat	UA006-6	black	71	Yes	57	51	0.220297688	22.1	53	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	71	28	6	185	55	71
443	RO001	8	O	control	14	nat	UA006-6	black	71	Yes	57	51	0.220297688	22.1	53	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	13	5.5	0.8	8	NA	71
444	RO001	8	O	control	14	nat	UA006-6	black	71	Yes	57	51	0.220297688	22.1	53	1	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	32	17	4.2	15	30.2	71
445	RO001	9	G	control	25	nat	US014-3	black	NA	No	NA	48	0.18849	29.3	52	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	13	4.1	0.9	6	NA	117
446	RO001	9	G	control	25	nat	US014-3	black	NA	No	NA	48	0.18849	29.3	52	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	11.2	3.3	15	20.2	117
447	RO001	9	G	control	25	nat	US014-3	black	NA	No	NA	48	0.18849	29.3	52	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	26	6	NA	50	117
448	RO001	9	S	control	11	nat	UA007-9	black	NA	No	NA	48	0.1997994	28.1	126	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	3	117	26	7	NA	53	117
449	RO001	9	S	control	11	nat	UA007-9	black	NA	No	NA	48	0.1997994	28.1	126	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	1	13	4.6	1.2	7	NA	117
450	RO001	9	S	control	11	nat	UA007-9	black	NA	No	NA	48	0.1997994	28.1	126	0	5	23	7457	-20	28	44.1102777777778	28.6369444444444	0.317709605222751	-0.233381211086104	-2.91981844402791	-1.50736403384425	2	31	14.9	3.1	12	26.4	117
451	RO005	12	P	drought	24	nat	UA008-3	black	NA	No	NA	48	0.1960296	30.7	94	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	2	31	17.2	4.6	14	30.4	117
452	RO005	12	P	drought	24	nat	UA008-3	black	NA	No	NA	48	0.1960296	30.7	94	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	1	12	4.9	1.2	8	NA	117
453	RO005	12	P	drought	24	nat	UA008-3	black	NA	No	NA	48	0.1960296	30.7	94	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	3	117	36	4.5	NA	52	117
454	RO005	13	P	control	29	nat	RO005-2	black	NA	No	NA	52	0.2287012	26.5	74	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	1	14	8.1	1.6	9	NA	117
455	RO005	13	P	control	29	nat	RO005-2	black	NA	No	NA	52	0.2287012	26.5	74	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	2	32	19.2	5.1	15	37.6	117
456	RO005	13	P	control	29	nat	RO005-2	black	NA	No	NA	52	0.2287012	26.5	74	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	3	117	28	5	NA	56	117
457	RO005	15	T	drought	29	nat	UA008-7	black	NA	No	NA	40	0.1350845	35.7	NA	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	1	12	5.5	1.6	6	NA	117
458	RO005	15	T	drought	29	nat	UA008-7	black	NA	No	NA	40	0.1350845	35.7	NA	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	2	32	14.6	4.6	14	28.7	117
459	RO005	15	T	drought	29	nat	UA008-7	black	NA	No	NA	40	0.1350845	35.7	NA	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	3	117	20	7	NA	43	117
460	RO005	17	R	control	18	nat	RO005-5	black	NA	No	NA	55	0.2418955	27.3	72	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	1	14	6.1	1.3	9	NA	117
461	RO005	17	R	control	18	nat	RO005-5	black	NA	No	NA	55	0.2418955	27.3	72	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	2	31	17.5	4.5	16	34.4	117
462	RO005	17	R	control	18	nat	RO005-5	black	NA	No	NA	55	0.2418955	27.3	72	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	3	117	29	5.5	NA	56	117
463	RO005	18	I	control	18	nat	RO005-1	black	NA	No	NA	40	0.1539335	37.4	54	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	1	14	6.2	2.2	16	NA	117
464	RO005	18	I	control	18	nat	RO005-1	black	NA	No	NA	40	0.1539335	37.4	54	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	2	31	18.2	5.3	60	36.2	117
465	RO005	18	I	control	18	nat	RO005-1	black	NA	No	NA	40	0.1539335	37.4	54	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	3	117	23	5.5	NA	49	117
466	RO005	4	N	control	20	nat	RO005-7	black	NA	No	NA	52	0.25728885	37.4	86	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	1	13	6	1.6	9	NA	117
467	RO005	4	N	control	20	nat	RO005-7	black	NA	No	NA	52	0.25728885	37.4	86	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	2	32	13.8	4.7	15	26	117
468	RO005	4	N	control	20	nat	RO005-7	black	NA	No	NA	52	0.25728885	37.4	86	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	3	117	33	5.5	NA	63	117
469	RO005	5	E	drought	20	nat	UA008-6	black	NA	No	NA	45	0.173175188	32.2	70	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	1	12	4.3	0.9	5	NA	117
470	RO005	5	E	drought	20	nat	UA008-6	black	NA	No	NA	45	0.173175188	32.2	70	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	2	32	14.2	3.8	12	26.2	117
471	RO005	5	E	drought	20	nat	UA008-6	black	NA	No	NA	45	0.173175188	32.2	70	0	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	3	117	23	4	NA	49	117
472	RO005	8	U	control	24	nat	UA008-1	black	42	Yes	5.5	49	0.196265213	10.55	8	1	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	1	13	6.8	1.2	7	NA	42
473	RO005	8	U	control	24	nat	UA008-1	black	42	Yes	5.5	49	0.196265213	10.55	8	1	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	2	31	18.4	5.8	16	36	42
474	RO005	8	U	control	24	nat	UA008-1	black	42	Yes	5.5	49	0.196265213	10.55	8	1	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	3	42	27	8	16	51	42
475	RO005	9	H	control	30	nat	EDGE-6	black	53	Yes	33.5	40	0.1288015	13.28	22	1	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	1	13	8.5	2	11	NA	53
476	RO005	9	H	control	30	nat	EDGE-6	black	53	Yes	33.5	40	0.1288015	13.28	22	1	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	2	31	17.1	5.7	18	32.4	53
477	RO005	9	H	control	30	nat	EDGE-6	black	53	Yes	33.5	40	0.1288015	13.28	22	1	81	-7	8514	-54	6	45.4978611111111	27.9118055555556	1.13895289259191	0.118088617142979	-1.41413372174292	0.77057196043006	3	53	21	7	95	41	53
478	RU008	12	H	drought	3	nat	RU008-2	black	71	Yes	39.5	56	0.2506917	21.5	54	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	2	32	20.1	4.5	24	39.4	71
479	RU008	12	H	drought	3	nat	RU008-2	black	71	Yes	39.5	56	0.2506917	21.5	54	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	3	71	29	7	155	57	71
480	RU008	12	H	drought	3	nat	RU008-2	black	71	Yes	39.5	56	0.2506917	21.5	54	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	1	12	7.1	1.6	9	NA	71
481	RU008	13	L	control	3	nat	RU008-6	black	42	Yes	10	62	0.32137545	14.15	24	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	1	14	8.5	3.2	12	NA	46
482	RU008	13	L	control	3	nat	RU008-6	black	42	Yes	10	62	0.32137545	14.15	24	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	2	31	22.8	5.8	31	43.2	46
483	RU008	13	L	control	3	nat	RU008-6	black	42	Yes	10	62	0.32137545	14.15	24	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	3	46	32	8	46	66	46
484	RU008	15	B	drought	7	nat	RU008-1	black	42	Yes	9.5	46	0.169798075	13.06	10.2	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	1	12	5.3	1.5	14	NA	46
485	RU008	15	B	drought	7	nat	RU008-1	black	42	Yes	9.5	46	0.169798075	13.06	10.2	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	2	31	19	4.9	40	34.8	46
486	RU008	15	B	drought	7	nat	RU008-1	black	42	Yes	9.5	46	0.169798075	13.06	10.2	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	3	46	24	5	41	47	46
487	RU008	16	P	drought	2	nat	RU008-9	black	60	Yes	13.5	25	0.066756875	8.8	14	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	1	12	8.6	1.9	15	NA	61
488	RU008	16	P	drought	2	nat	RU008-9	black	60	Yes	13.5	25	0.066756875	8.8	14	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	2	32	17.2	4.3	44	33.1	61
489	RU008	16	P	drought	2	nat	RU008-9	black	60	Yes	13.5	25	0.066756875	8.8	14	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	3	61	19	4	67	34	61
490	RU008	2	O	control	1	nat	RU008-4	black	NA	No	NA	84	0.5937435	46	256	0	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	1	13	9.1	2.2	14	NA	117
491	RU008	2	O	control	1	nat	RU008-4	black	NA	No	NA	84	0.5937435	46	256	0	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	2	32	24	5.2	62	35.7	117
492	RU008	2	O	control	1	nat	RU008-4	black	NA	No	NA	84	0.5937435	46	256	0	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	3	117	43	7.7	NA	90	117
493	RU008	2	S	control	1	nat	RU008-7	black	NA	NA	NA	NA	NA	NA	NA	NA	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	1	13	6.8	1.9	14	NA	NA
494	RU008	2	S	control	1	nat	RU008-7	black	NA	NA	NA	NA	NA	NA	NA	NA	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	2	32	15.4	4.4	41	31.4	NA
495	RU008	2	S	control	1	nat	RU008-7	black	NA	NA	NA	NA	NA	NA	NA	NA	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	3	NA	NA	NA	NA	NA	NA
496	RU008	6	I	control	2	nat	RU008-8	black	NA	No	NA	74	0.47656555	30.4	146	0	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	2	31	20.2	5.6	29	41.2	117
497	RU008	6	I	control	2	nat	RU008-8	black	NA	No	NA	74	0.47656555	30.4	146	0	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	3	117	40	5	NA	82	117
498	RU008	6	I	control	2	nat	RU008-8	black	NA	No	NA	74	0.47656555	30.4	146	0	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	1	13	9.3	2.1	9	NA	117
499	RU008	6	R	control	3	nat	UA007-5	black	NA	No	NA	50	0.231685625	45.9	94	0	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	1	18	7.9	2.9	12	NA	117
500	RU008	6	R	control	3	nat	UA007-5	black	NA	No	NA	50	0.231685625	45.9	94	0	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	3	117	32	12	NA	59	117
501	RU008	6	R	control	3	nat	UA007-5	black	NA	No	NA	50	0.231685625	45.9	94	0	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	2	32	13	5.2	25	24.7	117
502	RU008	9	P	control	7	nat	RU008-5	black	50	Yes	13	50	0.21205125	12.6	20	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	2	31	14.5	4.8	15	26.9	50
503	RU008	9	P	control	7	nat	RU008-5	black	50	Yes	13	50	0.21205125	12.6	20	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	3	50	30	7	35	54	50
504	RU008	9	P	control	7	nat	RU008-5	black	50	Yes	13	50	0.21205125	12.6	20	1	525	-25	8829	-75	-17	44.05	43.06000278	1.25413338187357	0.00150046548796632	0.240405981556637	2.53222418909747	1	13	5.1	1.7	9	NA	50
505	TR001	10	C	control	25	nat	US022-4	black	35	Yes	28	27	0.065735888	7.08	6	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	31	15.1	4.2	17	31	42
506	TR001	10	C	control	25	nat	US022-4	black	35	Yes	28	27	0.065735888	7.08	6	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	17	4	26	31	42
507	TR001	10	C	control	25	nat	US022-4	black	35	Yes	28	27	0.065735888	7.08	6	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	13	7.1	1.2	7	NA	42
508	TR001	10	E	control	18	nat	US022-8	black	42	Yes	8	34	0.10147045	7	3.9	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	20.5	4	13	38	42
509	TR001	10	E	control	18	nat	US022-8	black	42	Yes	8	34	0.10147045	7	3.9	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	13	6.1	1.2	7	NA	42
510	TR001	10	E	control	18	nat	US022-8	black	42	Yes	8	34	0.10147045	7	3.9	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	32	14.6	3.6	14	28.4	42
511	TR001	10	I	control	22	nat	TR001-9	black	42	Yes	9	59	0.27802275	10.04	12	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	13	9.8	2.5	8	NA	46
512	TR001	10	I	control	22	nat	TR001-9	black	42	Yes	9	59	0.27802275	10.04	12	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	31	21.2	7.1	15	43.2	46
513	TR001	10	I	control	22	nat	TR001-9	black	42	Yes	9	59	0.27802275	10.04	12	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	46	30	8	22	60	46
514	TR001	13	M	control	18	nat	TR001-4	black	60	Yes	31	50	0.2356125	23.78	44	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	14	8.7	2.1	10	NA	61
515	TR001	13	M	control	18	nat	TR001-4	black	60	Yes	31	50	0.2356125	23.78	44	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	61	30	5	92	60	61
516	TR001	13	M	control	18	nat	TR001-4	black	60	Yes	31	50	0.2356125	23.78	44	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	32	18.8	4.9	32	34.6	61
517	TR001	13	O	control	18	nat	US022-1	black	39	Yes	24	43	0.14859295	12.14	7.2	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	14	7.1	1.5	9	NA	42
518	TR001	13	O	control	18	nat	US022-1	black	39	Yes	24	43	0.14859295	12.14	7.2	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	31	16.4	5.1	17	30.7	42
519	TR001	13	O	control	18	nat	US022-1	black	39	Yes	24	43	0.14859295	12.14	7.2	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	21.5	6.5	25	44	42
520	TR001	15	R	drought	17	nat	US022-5	black	39	Yes	31.5	36	0.1074393	10.07	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	20	3.5	32	38	42
521	TR001	15	R	drought	17	nat	US022-5	black	39	Yes	31.5	36	0.1074393	10.07	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	12	7.2	1.4	10	NA	42
522	TR001	15	R	drought	17	nat	US022-5	black	39	Yes	31.5	36	0.1074393	10.07	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	32	18	4.9	38	36.9	42
523	TR001	16	F	drought	20	nat	US022-6	black	71	Yes	31	52	0.2368691	16.5	38	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	12	7.1	1.2	7	NA	71
524	TR001	16	F	drought	20	nat	US022-6	black	71	Yes	31	52	0.2368691	16.5	38	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	31	17.5	4.8	23	31.2	71
525	TR001	16	F	drought	20	nat	US022-6	black	71	Yes	31	52	0.2368691	16.5	38	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	71	29	4	165	58	71
526	TR001	16	J	drought	22	nat	TR001-5	black	39	Yes	21	29	0.070605213	6.36	4.5	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	12	6.7	1.8	8	NA	42
